Student_ID,City_ID,Course_ID,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completion_Status
"STU119569","CT012","C107",4,29,0.529,0,4.1,18,7,8,7,3,7,0.72900000000000009,90.7,0.65,1,1,1,4,3.7,"Completed"
"STU120020","CT005","C103",5,31,0.344,0,8.5,0,2,7.2,2,8,1,0.627,81.9,0.281,3,0.7,1,4,3.3,"Completed"
"STU120170","CT008","C102",3,51,0.539,0,2.8,4,6,7.9,5,4,3,0.721,67.2,0.522,1,0.39,3,4,3.8,"Not Completed"
"STU120668","CT013","C101",4,41,0.877,0,6,0,9,5.9,5,5,4,0.785,61.9,0.638,1,0.6,2,4,3.3,"Completed"
"STU121345","CT009","C106",3,29,0.57100000000000006,0,3.8,2,4,6.8,5,5,1,0.667,69.9,0.535,1,0.59,2,4,2.8,"Not Completed"
"STU121417","CT004","C101",3,37,0.622,0,2.9,29,10,4.3,4,6,5,0.525,82.9,0.499,1,0.61,1,4,3.5,"Completed"
"STU123457","CT003","C102",3,48,0.799,0,3.9,7,9,6.8,1,9,2,0.708,58.2,0.369,0,0.65,2,4,2.8,"Not Completed"
"STU124425","CT005","C103",3,33,0.86,0,7.2,1,5,5.3,6,4,1,0.84400000000000008,71.1,0.69700000000000006,4,0.63,2,4,4,"Completed"
"STU127165","CT007","C105",8,29,0.857,0,5.1,1,4,2.6,6,4,2,0.757,63.2,0.691,1,0.39,5,4,3.3,"Completed"
"STU129347","CT012","C105",2,15,0.711,0,4.1,0,1,2.1,1,9,0,0.196,53,0.335,1,0.87,1,4,5,"Completed"
"STU129418","CT014","C101",4,30,0.55399999999999994,0,6.6,23,3,5.4,3,7,1,0.92799999999999994,85.5,0.41700000000000004,1,0.69,1,4,2.6,"Completed"
"STU129469","CT011","C108",4,36,0.358,0,0.6,8,5,8.1,5,5,2,0.66299999999999992,73.2,0.462,0,0.71,1,4,3.5,"Completed"
"STU130954","CT007","C108",2,30,0.83700000000000008,0,3.4,0,4,8,5,5,4,0.899,86.5,0.636,2,0.37,1,4,3.9,"Not Completed"
"STU131384","CT004","C107",3,27,0.312,0,4.8,6,4,6.2,3,7,2,0.78299999999999992,80.9,0.33,4,0.7,0,4,4.6,"Not Completed"
"STU135961","CT007","C103",5,24,0.605,0,7.6,21,8,5.1,7,3,3,0.65599999999999992,31.2,0.647,1,0.45,1,4,3.2,"Not Completed"
"STU137202","CT007","C105",4,35,0.628,0,5.5,3,2,1,6,4,5,0.609,55.3,0.607,0,0.49,2,4,3,"Not Completed"
"STU137421","CT008","C101",4,24,0.48100000000000004,0,1.7,2,2,6.1,3,7,4,0.78299999999999992,65.7,0.381,2,0.38,2,4,3.2,"Not Completed"
"STU140725","CT010","C108",4,17,0.63,0,2.3,1,5,5.5,5,5,1,0.745,72.9,0.557,1,0.94,3,4,3.4,"Not Completed"
"STU143831","CT001","C101",7,39,0.728,0,4.8,1,4,6.2,5,5,7,0.746,74.2,0.59200000000000008,2,0.84,2,4,4.1,"Completed"
"STU147597","CT012","C104",7,29,0.205,0,3.7,18,3,4.1,3,7,7,0.591,62.8,0.28300000000000003,1,0.53,2,4,2.6,"Completed"
"STU148559","CT012","C107",3,34,0.955,0,5.8,12,6,7.9,2,8,2,0.785,76.9,0.493,3,0.71,3,4,4.3,"Not Completed"
"STU149724","CT009","C106",3,33,0.34600000000000003,0,6.2,3,1,9.9,4,6,2,1,59,0.391,1,0.72,5,4,3.5,"Not Completed"
"STU149996","CT015","C107",3,43,0.879,0,6.5,3,3,8.4,6,3,2,0.56600000000000006,66.4,0.701,2,0.52,0,4,3.1,"Completed"
"STU150832","CT012","C101",2,28,0.648,0,2,2,2,4.1,8,2,0,1,60.9,0.737,2,0.66,0,4,4.9,"Completed"
"STU151872","CT005","C102",6,28,0.606,0,10.8,16,5,6.8,3,7,6,0.7609999999999999,39.3,0.41200000000000003,3,0.57,1,4,3.4,"Completed"
"STU154113","CT011","C104",6,41,0.502,0,0.8,1,1,5.8,3,6,1,0.67599999999999993,77.2,0.39399999999999996,5,0.49,1,4,4.3,"Not Completed"
"STU154273","CT014","C102",4,46,0.461,0,2.5,20,3,6.1,6,4,2,0.606,52.5,0.54799999999999993,1,1,4,4,5,"Completed"
"STU155916","CT015","C108",3,35,0.718,0,2.9,11,3,6.6,2,8,5,0.574,55,0.39899999999999997,2,0.63,3,4,4.4,"Not Completed"
"STU156503","CT011","C103",7,25,0.574,0,1.2,2,6,3.4,5,5,5,0.667,67,0.534,1,0.35,1,4,4,"Not Completed"
"STU156512","CT011","C104",3,41,0.382,0,7.3,3,4,8.5,5,5,1,0.563,18.2,0.44299999999999995,2,0.86,0,4,3.6,"Completed"
"STU158529","CT004","C104",4,25,0.667,0,2.9,0,4,5.8,5,5,5,0.87,73.4,0.57,4,0.72,2,4,3.5,"Completed"
"STU164507","CT004","C108",4,34,0.81700000000000006,0,1,23,4,8.9,3,7,1,0.78099999999999992,89,0.511,1,0.58,1,4,2.1,"Not Completed"
"STU166264","CT010","C103",1,24,0.501,0,1.2,8,3,3.7,3,7,2,0.544,61.8,0.386,0,0.61,1,4,3.1,"Not Completed"
"STU167784","CT015","C104",4,21,0.56,0,7.8,41,1,7.7,5,5,6,0.765,66,0.529,0,0.92,2,4,4.6,"Completed"
"STU171426","CT011","C108",4,40,0.19899999999999998,0,8.5,3,11,6.7,6,4,3,0.541,87.8,0.474,1,0.54,3,4,3.7,"Not Completed"
"STU172876","CT009","C106",5,15,0.65,0,2.1,1,3,5.8,2,8,2,0.816,85.9,0.39,2,0.4,0,4,3.4,"Not Completed"
"STU174184","CT007","C101",5,29,0.70200000000000007,0,4.5,13,6,6.6,5,5,4,0.804,55.1,0.573,2,0.79,2,4,4.1,"Completed"
"STU177019","CT006","C102",7,32,0.44,0,1.7,4,4,3.6,2,8,3,0.733,88.9,0.318,2,0.67,1,4,4.6,"Not Completed"
"STU179775","CT009","C108",3,22,0.414,0,13.7,12,5,7.7,5,5,2,0.627,66.2,0.478,4,0.78,2,4,3.8,"Completed"
"STU183889","CT001","C102",6,45,0.35200000000000004,0,12.6,1,2,4.9,4,6,5,0.69900000000000007,79.7,0.40299999999999997,1,0.78,5,4,4.2,"Completed"
"STU183891","CT009","C106",5,41,0.7,0,7.4,5,4,5.3,2,7,2,0.66,42.9,0.386,3,0.57,0,4,4.6,"Not Completed"
"STU186561","CT006","C107",3,42,0.488,0,1.1,0,8,3.8,6,4,3,0.622,61.1,0.561,4,0.52,0,4,3.2,"Not Completed"
"STU187441","CT014","C106",4,38,0.70200000000000007,0,0.8,4,3,7.6,6,4,2,0.79099999999999993,67.7,0.639,3,0.87,2,4,4.5,"Completed"
"STU188211","CT009","C107",7,45,0.17,0,3.8,8,3,4.1,4,6,3,0.807,79.3,0.33899999999999997,0,0.7,2,4,4.2,"Not Completed"
"STU189652","CT010","C105",4,25,0.674,0,10.8,1,6,2.3,4,6,3,0.579,67.4,0.51,2,0.89,2,4,3.2,"Not Completed"
"STU192963","CT010","C108",5,24,0.575,0,1.6,11,2,4.2,5,5,2,0.8640000000000001,67.3,0.535,1,0.59,1,4,4.4,"Not Completed"
"STU194786","CT003","C102",3,12,0.83,0,1.4,1,6,6,0,10,4,0.537,51.7,0.316,1,0.53,0,4,3.9,"Not Completed"
"STU196113","CT008","C103",4,36,0.67099999999999993,0,4.1,4,3,5.3,7,3,5,0.616,85.3,0.69700000000000006,5,0.74,3,4,4.7,"Completed"
"STU196936","CT015","C101",5,35,0.648,0,3.2,11,2,6.3,2,7,1,0.71400000000000008,64.9,0.379,4,0.72,2,4,3.4,"Not Completed"
"STU199403","CT008","C106",6,29,0.816,0,4.5,0,4,4.7,6,4,3,0.503,60.4,0.67599999999999993,4,0.49,1,4,3.9,"Completed"
"STU199482","CT011","C106",6,36,0.742,0,10.3,5,7,6.8,6,4,2,0.71,50.9,0.645,1,0.99,2,4,4.9,"Completed"
"STU100381","CT010","C101",7,34,0.58700000000000008,4,10.5,1,4,7.2,7,3,3,0.728,67.6,0.659,2,1,3,4,4.6,"Not Completed"
"STU100728","CT004","C105",3,33,0.45399999999999996,5,2.3,14,3,7.5,3,7,4,0.645,69.6,0.374,0,0.46,2,4,3.7,"Not Completed"
"STU101574","CT013","C105",6,36,0.602,5,4.7,6,2,7.3,3,7,4,0.688,66.7,0.424,2,0.81,4,4,3.7,"Completed"
"STU101656","CT012","C105",7,35,0.552,6,2.6,3,6,4.6,5,5,5,0.71400000000000008,63.5,0.525,1,0.81,5,4,4.6,"Completed"
"STU102876","CT004","C108",3,21,0.731,6,1.7,0,6,4.8,6,4,6,0.6,68.9,0.65,2,0.74,2,4,4.8,"Completed"
"STU103529","CT004","C104",5,42,0.804,4,3.6,16,8,7.8,5,5,1,0.741,57.7,0.61,2,0.65,3,4,4.7,"Not Completed"
"STU104353","CT001","C102",2,47,0.87400000000000011,6,7.5,5,6,8,4,6,4,0.653,81.1,0.58700000000000008,5,0.68,2,4,3.8,"Completed"
"STU106862","CT006","C104",8,31,0.42200000000000004,4,5.2,32,5,5.2,5,5,3,0.55,67.6,0.48100000000000004,1,0.73,1,4,4.4,"Not Completed"
"STU109088","CT011","C104",5,31,0.87400000000000011,4,2.7,4,6,4.4,2,8,3,0.816,56.3,0.45399999999999996,6,0.73,1,4,4.6,"Completed"
"STU109178","CT014","C107",7,50,0.7659999999999999,5,3.9,32,9,7,5,5,2,0.722,60.4,0.598,2,1,3,4,3.5,"Not Completed"
"STU110472","CT005","C102",3,35,0.745,4,9.3,10,11,4.8,7,3,4,0.893,79.1,0.72,2,0.82,1,4,2,"Completed"
"STU110501","CT003","C101",3,20,0.311,5,1.2,2,4,4.8,5,5,4,0.634,78.5,0.44799999999999995,3,0.34,4,4,4.1,"Completed"
"STU111262","CT005","C101",8,24,0.929,6,2.2,6,7,4.3,3,7,2,0.774,53.7,0.532,0,0.5,1,4,3.4,"Not Completed"
"STU112732","CT009","C101",7,28,0.905,4,3.4,0,4,8.1,6,4,3,0.75599999999999989,55.8,0.705,4,0.4,3,4,4,"Completed"
"STU113500","CT014","C106",1,32,0.711,6,6.1,2,2,4.7,6,4,6,0.81700000000000006,61.5,0.639,3,0.85,0,4,3.1,"Completed"
"STU113687","CT006","C105",6,43,0.473,4,8.9,9,5,7.7,6,4,4,0.682,58,0.555,4,0.79,1,4,5,"Completed"
"STU114200","CT008","C101",4,44,0.705,4,4.1,7,5,5.8,4,6,3,0.52,60.3,0.517,2,0.45,2,4,2.2,"Not Completed"
"STU114351","CT003","C101",5,53,0.657,4,2.9,1,8,7.5,7,3,4,0.746,88.6,0.69400000000000006,4,0.46,2,4,4.4,"Completed"
"STU114865","CT001","C107",9,40,0.525,4,0.6,13,3,7.1,6,4,5,0.972,61,0.574,2,0.77,0,4,4.7,"Completed"
"STU115008","CT001","C104",5,37,0.693,4,6.7,7,4,5.4,6,4,0,0.74900000000000011,51.6,0.628,1,0.35,3,4,4.2,"Completed"
"STU115020","CT009","C101",3,47,0.267,4,3.1,0,5,4.8,5,5,3,0.787,50,0.418,3,0.68,2,4,4.6,"Not Completed"
"STU115505","CT006","C101",2,29,0.53,4,1.7,8,4,7,5,5,4,0.693,65.2,0.518,0,0.71,0,4,4.6,"Not Completed"
"STU115911","CT010","C101",3,30,0.81,6,4.4,16,3,5.7,7,3,1,0.938,71.6,0.7390000000000001,2,0.73,1,4,4.1,"Completed"
"STU116117","CT010","C106",5,37,0.757,4,2.9,3,3,8.1,2,8,5,0.79799999999999993,60.1,0.415,2,0.62,1,4,3.5,"Completed"
"STU116835","CT014","C106",6,34,0.429,8,6.6,10,2,5.6,5,5,3,0.83700000000000008,78.7,0.489,3,0.44,0,4,4.6,"Not Completed"
"STU117227","CT013","C103",4,49,0.83700000000000008,5,2.3,4,2,4.9,7,3,4,0.565,43.7,0.735,3,0.48,0,4,4.7,"Completed"
"STU121667","CT013","C106",5,29,0.414,4,1.7,7,2,8.8,3,7,4,0.78599999999999992,72.9,0.361,1,0.55,2,4,5,"Completed"
"STU122404","CT015","C103",7,45,0.637,5,5.3,21,4,8.5,2,7,2,0.565,58.8,0.37200000000000005,3,0.78,1,4,1.9,"Not Completed"
"STU122476","CT008","C101",6,31,0.621,5,0.7,0,8,2.6,4,6,3,0.542,75.3,0.495,3,0.6,3,4,3.8,"Not Completed"
"STU122477","CT004","C103",3,19,0.436,6,2.6,5,7,4.8,5,4,5,0.614,72.7,0.489,1,0.39,1,4,3.5,"Completed"
"STU122543","CT002","C101",7,50,0.82400000000000007,4,5.6,22,5,5.1,6,4,5,0.527,69.6,0.68299999999999994,3,0.49,1,4,3.6,"Completed"
"STU123151","CT001","C104",3,35,0.59200000000000008,4,6.3,1,4,7.1,5,5,7,0.762,81.3,0.54799999999999993,1,0.58,4,4,3.5,"Completed"
"STU123915","CT004","C102",6,42,0.774,5,9.6,7,4,3.7,2,7,6,0.89599999999999991,70.8,0.426,1,0.84,3,4,4.8,"Not Completed"
"STU125126","CT015","C108",6,33,0.55399999999999994,4,12.6,0,6,8.5,3,7,1,0.59,31.4,0.39,2,1,1,4,4.4,"Not Completed"
"STU125250","CT008","C103",5,33,0.55799999999999994,4,12.8,0,10,8.3,9,1,1,0.861,89,0.78,2,0.84,1,4,4.2,"Not Completed"
"STU125480","CT007","C102",5,37,0.872,5,7.5,1,5,10,7,3,2,0.631,83.8,0.767,4,0.96,5,4,4.2,"Completed"
"STU125581","CT006","C104",3,37,0.701,4,7.1,2,2,6,3,7,5,0.727,57.3,0.45399999999999996,3,0.63,3,4,3.6,"Not Completed"
"STU126102","CT012","C102",5,25,0.648,4,11.6,4,4,6.2,3,7,3,0.72900000000000009,32.8,0.423,4,0.46,4,4,4.8,"Completed"
"STU126900","CT012","C107",5,57,0.562,5,3,6,5,3.8,5,5,3,1,58.4,0.526,4,1,2,4,3.1,"Not Completed"
"STU128418","CT010","C101",6,29,0.517,5,6.9,3,5,8.9,2,8,0,0.617,94.3,0.348,4,0.83,1,4,5,"Not Completed"
"STU129657","CT004","C107",5,26,0.655,4,1.7,5,12,8,7,3,4,0.758,80.9,0.69,2,0.58,2,4,4.4,"Completed"
"STU130173","CT013","C107",4,24,0.601,4,10.9,2,12,9.1,3,7,2,0.564,86,0.433,3,0.54,2,4,3.8,"Completed"
"STU130890","CT015","C102",5,22,0.706,4,1.8,0,3,7.9,3,7,4,0.882,84.6,0.469,3,0.56,2,4,4.1,"Not Completed"
"STU131337","CT014","C102",6,32,0.58200000000000007,5,6.7,0,3,7.6,3,6,3,0.71700000000000008,65.7,0.41600000000000004,2,0.44,5,4,4.3,"Not Completed"
"STU131403","CT015","C106",5,47,0.57600000000000007,5,7.7,5,8,9.2,6,4,5,0.695,71.6,0.597,11,0.89,2,4,5,"Completed"
"STU131641","CT010","C106",6,27,0.59200000000000008,5,6.2,9,7,5.4,2,8,5,0.782,55.3,0.355,2,0.59,1,4,3.6,"Not Completed"
"STU133628","CT006","C102",3,29,0.521,4,0.6,15,6,5.3,3,7,5,0.655,62.2,0.39399999999999996,3,0.86,2,4,4.9,"Not Completed"
"STU134128","CT012","C101",8,33,0.763,5,1.5,5,6,1.3,6,4,4,0.836,54.5,0.654,1,0.69,1,4,4.8,"Completed"
"STU134378","CT008","C108",3,57,0.282,5,6.7,3,2,7.6,5,5,6,0.79599999999999993,62.5,0.43,3,0.66,2,4,3.2,"Not Completed"
"STU136668","CT014","C107",5,46,0.45399999999999996,4,9.2,1,4,7.2,5,5,5,0.83200000000000007,66.5,0.49200000000000005,0,0.95,1,4,5,"Not Completed"
"STU140324","CT008","C106",2,27,0.96,5,5.7,0,7,2.7,4,6,4,0.754,100,0.626,4,0.89,3,4,3.1,"Not Completed"
"STU140959","CT015","C101",6,40,0.73,4,8.4,2,6,6.9,5,4,4,0.706,90.8,0.601,2,1,2,4,5,"Not Completed"
"STU144823","CT011","C101",3,16,0.605,4,7.4,2,7,7.9,5,5,1,0.53,58.3,0.541,2,0.84,2,4,4.8,"Not Completed"
"STU145285","CT002","C108",4,31,0.08199999999999999,4,8.4,10,5,4.1,5,5,1,0.78099999999999992,50.8,0.354,2,0.86,4,4,4.5,"Completed"
"STU150410","CT005","C108",3,50,0.70700000000000007,4,8.1,0,12,8.1,3,7,4,0.568,86.6,0.47100000000000003,3,0.84,4,4,3.3,"Not Completed"
"STU152846","CT004","C106",6,38,0.599,5,12.8,7,5,7.9,7,2,1,0.606,35.5,0.648,3,0.46,1,4,5,"Completed"
"STU154202","CT001","C107",4,36,0.405,4,1.5,30,2,3.1,4,6,3,0.701,61.5,0.413,3,0.66,1,4,5,"Completed"
"STU154913","CT003","C101",4,23,0.889,4,3.9,2,6,7.6,4,6,5,0.85,72.5,0.58700000000000008,1,0.72,2,4,4.2,"Completed"
"STU156134","CT010","C105",6,32,0.905,4,3,2,4,7.4,4,5,5,0.743,57.6,0.586,5,0.51,2,4,4.3,"Completed"
"STU157551","CT012","C101",3,40,0.42200000000000004,4,11.5,18,6,7.8,3,7,5,0.679,48.4,0.35200000000000004,4,0.83,1,4,5,"Not Completed"
"STU158903","CT010","C102",4,33,0.44299999999999995,4,2,7,5,4.5,5,5,8,0.80099999999999993,54.6,0.48200000000000004,3,0.43,5,4,3.4,"Not Completed"
"STU160488","CT007","C101",4,38,0.594,7,5.1,2,3,3.4,2,8,0,0.7659999999999999,80.9,0.368,4,0.43,2,4,5,"Not Completed"
"STU160760","CT009","C101",10,35,0.639,4,5.8,14,7,5.5,5,5,1,0.82900000000000007,69.4,0.55799999999999994,5,0.77,4,4,3.9,"Completed"
"STU162293","CT004","C102",9,28,0.607,6,19.5,4,5,7.2,3,7,2,0.716,86.9,0.436,6,0.9,4,4,4.2,"Not Completed"
"STU164623","CT003","C104",4,48,0.353,5,6.2,15,4,6.9,7,3,3,0.75599999999999989,57.2,0.57200000000000006,2,0.74,3,4,3.6,"Completed"
"STU165385","CT011","C103",5,13,0.70700000000000007,4,2.9,14,7,4.1,4,6,4,0.961,70.9,0.523,1,0.49,2,4,3.9,"Not Completed"
"STU166040","CT001","C102",9,30,0.741,5,10.6,0,12,4.2,7,3,3,0.81,71.4,0.715,0,0.84,4,4,3.5,"Completed"
"STU166675","CT004","C108",8,43,0.413,4,2.2,23,7,0.7,5,5,4,0.612,67.2,0.478,2,0.78,2,4,5,"Completed"
"STU167942","CT013","C108",3,35,0.877,4,10.9,3,3,7.4,8,1,4,0.504,42.1,0.80799999999999994,2,1,2,4,5,"Completed"
"STU171093","CT005","C103",1,24,0.75,4,11.3,1,4,4.5,3,7,3,0.575,53.5,0.469,0,0.58,0,4,4.5,"Completed"
"STU171252","CT012","C101",5,37,0.813,4,6,25,3,6.9,5,5,3,0.82200000000000006,48.3,0.609,3,0.86,1,4,3.3,"Not Completed"
"STU171668","CT009","C102",8,34,0.898,5,3.9,4,4,2.2,6,4,6,0.693,63.7,0.706,2,0.47,2,4,4.4,"Not Completed"
"STU172532","CT011","C103",2,37,0.802,4,1.3,3,5,8.5,4,6,4,0.693,78.2,0.56,4,0.9,3,4,5,"Not Completed"
"STU173698","CT006","C105",7,33,0.865,4,8.5,7,9,6.3,7,2,3,0.737,66.1,0.75599999999999989,2,0.71,2,4,5,"Completed"
"STU174266","CT013","C107",5,38,0.605,5,3.1,4,8,7.3,8,2,5,0.816,65,0.72400000000000009,2,0.74,3,4,4.6,"Not Completed"
"STU175094","CT009","C107",7,41,0.733,5,12.2,2,7,3.6,5,5,4,0.90099999999999991,60.9,0.58700000000000008,0,0.86,3,4,2.8,"Completed"
"STU175574","CT014","C104",3,26,0.872,4,1.3,22,2,5.5,5,5,5,0.574,36.8,0.623,3,0.31,0,4,4.6,"Completed"
"STU175911","CT015","C104",4,15,0.782,4,3.7,0,4,6,3,7,3,0.736,81.1,0.494,1,0.96,0,4,3.1,"Completed"
"STU179645","CT003","C102",9,25,0.71700000000000008,5,5.8,5,7,6.4,6,4,2,0.762,67.8,0.645,3,0.43,1,4,3.7,"Not Completed"
"STU181958","CT002","C101",6,48,0.33799999999999997,4,11.1,4,3,4.2,4,6,5,0.519,72.5,0.395,1,0.67,7,4,3.8,"Completed"
"STU183295","CT011","C104",4,20,0.69700000000000006,4,2.2,8,6,9.3,3,7,4,0.564,51.5,0.45,1,0.62,4,4,3.5,"Not Completed"
"STU184169","CT008","C102",5,41,0.515,4,1.5,6,7,6.8,9,1,6,0.679,82.2,0.762,6,0.31,1,4,4.3,"Completed"
"STU184457","CT002","C103",6,28,0.852,4,3.4,2,2,3.2,6,4,6,0.713,51.4,0.684,6,0.68,2,4,5,"Completed"
"STU185294","CT008","C102",2,15,0.652,4,1.9,14,5,5.4,4,6,4,0.674,60.1,0.498,0,0.21,1,4,3.6,"Completed"
"STU185709","CT009","C101",8,33,0.82900000000000007,4,8.4,2,4,4.8,6,4,2,0.826,78.8,0.68900000000000006,3,0.79,0,4,4,"Completed"
"STU186214","CT012","C101",6,27,0.855,6,0.6,6,4,6.1,6,4,1,0.752,44,0.68099999999999994,2,0.44,0,4,4.5,"Not Completed"
"STU186575","CT009","C103",6,31,0.773,5,1.6,1,5,7.3,3,7,3,0.7,67.4,0.484,1,0.91,4,4,4.1,"Not Completed"
"STU186646","CT006","C101",6,35,0.677,5,4.4,5,4,4.7,6,4,2,0.693,93.9,0.644,4,0.54,0,4,4.7,"Completed"
"STU187447","CT005","C104",2,32,0.792,5,4.8,7,8,7.4,6,4,7,0.737,52.2,0.66299999999999992,0,0.64,1,4,3.2,"Completed"
"STU187854","CT010","C102",3,35,0.493,4,7.3,6,3,6.3,5,4,4,0.903,78.3,0.512,2,0.74,1,4,3.6,"Not Completed"
"STU188875","CT013","C104",2,32,0.47100000000000003,4,4.4,1,4,5.2,4,6,4,0.529,73.9,0.442,0,0.67,3,4,4.9,"Not Completed"
"STU188886","CT004","C108",8,13,0.812,5,4.8,13,2,6.5,6,4,6,0.741,45.8,0.667,2,0.64,3,4,4.6,"Completed"
"STU188908","CT008","C107",4,32,0.462,4,1.9,5,3,3.5,4,6,5,0.78599999999999992,76.1,0.44,2,0.36,2,4,3,"Not Completed"
"STU189265","CT006","C106",8,36,0.268,4,7.1,0,7,5.4,3,7,3,0.782,65.2,0.307,3,0.82,0,4,5,"Not Completed"
"STU191679","CT004","C101",4,34,0.56600000000000006,7,4.5,4,3,7.2,4,6,4,0.715,78.6,0.478,0,0.87,4,4,5,"Not Completed"
"STU191958","CT004","C107",5,26,0.47200000000000003,4,7.1,0,7,4.6,4,6,4,0.607,75.1,0.44299999999999995,1,0.28,5,4,3.9,"Not Completed"
"STU192445","CT003","C101",6,14,0.627,4,8.5,2,5,7.8,3,7,5,0.83900000000000008,81.6,0.44,1,0.63,2,4,4.9,"Completed"
"STU193462","CT013","C101",5,18,0.70200000000000007,5,1.3,15,6,7,6,4,2,0.81099999999999994,79.9,0.64599999999999991,4,0.53,2,4,5,"Completed"
"STU193514","CT013","C104",4,37,0.787,4,1.3,2,7,8.7,4,6,5,0.617,62.9,0.547,2,0.8,5,4,5,"Not Completed"
"STU194021","CT014","C106",4,42,0.805,4,1.6,17,4,1.6,5,5,1,0.70900000000000007,56.8,0.61,4,0.75,0,4,3.9,"Not Completed"
"STU194025","CT003","C101",4,22,0.57200000000000006,4,7.9,0,6,3.7,6,4,2,0.65,58.1,0.589,2,0.65,1,4,4.4,"Completed"
"STU195064","CT004","C102",7,46,0.517,4,6.5,27,7,6.9,2,8,3,0.769,67.6,0.335,3,0.86,4,4,3.3,"Not Completed"
"STU196272","CT006","C106",2,31,0.402,4,0.8,4,7,10,5,5,8,0.80099999999999993,62.6,0.47200000000000003,1,0.82,3,4,3.8,"Not Completed"
"STU197112","CT004","C105",6,30,0.7609999999999999,5,1,2,4,7.5,7,3,3,0.797,63.9,0.718,2,1,3,4,3,"Completed"
"STU105537","CT015","C102",5,35,0.247,2,8.4,43,2,7.9,4,6,1,0.674,70.2,0.361,3,0.58,4,5,4,"Not Completed"
"STU106052","CT008","C103",4,36,0.28600000000000003,3,3.8,1,1,8.6,7,3,1,0.797,64.8,0.552,4,0.73,1,5,4.1,"Not Completed"
"STU111175","CT002","C107",4,41,0.55799999999999994,4,3.4,15,4,4.2,8,2,2,0.778,65.3,0.708,2,0.64,2,5,5,"Not Completed"
"STU115354","CT009","C103",3,14,0.654,3,4.9,4,6,1.9,5,5,0,0.794,59.4,0.55899999999999994,1,0.3,3,5,3.8,"Completed"
"STU121587","CT012","C108",5,33,0.731,1,2.7,2,3,3.6,5,5,4,0.764,65.1,0.588,3,0.58,0,5,5,"Completed"
"STU128165","CT007","C103",7,36,0.408,1,7.6,20,5,6.8,8,2,4,0.61,81.1,0.66299999999999992,1,0.81,3,5,4.4,"Completed"
"STU145161","CT012","C105",5,39,0.32299999999999995,1,0.8,0,5,5.3,4,6,7,0.78299999999999992,47,0.377,1,0.65,2,5,4.5,"Not Completed"
"STU146825","CT007","C107",1,17,0.545,0,4,3,1,9.4,5,4,5,0.68,48.3,0.515,2,1,1,5,3.1,"Not Completed"
"STU148679","CT006","C101",6,23,0.46,1,2.2,6,4,4.6,4,6,3,0.687,78.6,0.44,2,0.87,6,5,3.3,"Not Completed"
"STU169256","CT011","C104",6,37,0.466,1,0.8,0,2,6,7,3,3,0.48,45.1,0.606,0,0.7,2,5,4,"Not Completed"
"STU170711","CT012","C104",4,45,0.84,4,6.6,0,6,4.4,3,6,4,0.818,67.6,0.508,1,0.65,0,5,3,"Not Completed"
"STU170754","CT014","C101",4,46,0.529,1,3.3,3,6,10,5,5,3,0.603,60.4,0.515,2,0.65,1,5,3.9,"Not Completed"
"STU174340","CT012","C107",5,38,0.883,4,3.8,0,4,7.4,3,7,4,0.708,45.7,0.512,3,0.75,1,5,4.9,"Not Completed"
"STU178762","CT014","C103",2,24,0.34299999999999997,3,6.5,6,4,5.5,1,9,2,0.629,90,0.225,5,0.3,4,5,3.3,"Not Completed"
"STU184085","CT005","C107",7,52,0.35200000000000004,1,15.3,20,5,4.8,3,7,1,0.599,48.6,0.32799999999999996,1,0.78,3,5,3.4,"Not Completed"
"STU187774","CT014","C107",5,23,0.11900000000000001,1,6.3,0,4,3.7,4,5,4,0.326,47.6,0.306,1,0.66,0,5,3.8,"Not Completed"
"STU188745","CT001","C101",8,36,0.84200000000000008,7,9.7,19,3,9.6,2,7,5,0.725,73,0.451,2,0.84,1,5,3.7,"Not Completed"
"STU190450","CT014","C101",4,25,0.86900000000000011,6,4.7,4,6,4.8,4,6,4,0.80099999999999993,55.5,0.57200000000000006,3,0.83,2,5,3.8,"Completed"
"STU196074","CT007","C104",6,39,0.573,1,13.6,2,7,2.8,3,7,4,0.659,73.2,0.41700000000000004,2,0.66,1,5,2.8,"Not Completed"
"STU197836","CT011","C101",3,36,0.735,3,0.7,0,3,1,4,6,2,0.7659999999999999,55.9,0.525,4,0.49,1,5,5,"Not Completed"
"STU198835","CT002","C103",2,34,0.81,2,1.2,8,6,5.1,3,7,1,0.619,67.4,0.49700000000000005,0,0.45,1,5,5,"Not Completed"
"STU100795","CT001","C103",3,28,0.221,2,5.4,0,3,5.7,5,5,1,0.66599999999999993,50.3,0.402,2,0.89,0,5,5,"Not Completed"
"STU101874","CT007","C105",5,33,0.629,4,8.9,6,9,6,8,2,6,0.81099999999999994,53.4,0.727,5,0.93,0,5,3.1,"Completed"
"STU102784","CT001","C103",8,37,0.84,2,2.1,27,3,5.6,4,6,4,0.635,61.4,0.565,2,1,5,5,4.5,"Not Completed"
